name,category,address_std,gu,sigu,lat,lng,is_valid_location,COL_ADM_SE,station,station_exit,station_detail,source_file
블랙여우왁싱,왁싱,서울특별시 관악구 남부순환로 1794 (봉천동 875-7) 미주오피스텔 지하 1층,관악구,서울특별시 관악구,37.4813208,126.9492947,True,11210.0,서울대입구역,서울대입구역 4번 출구,서울대입구역 4번 출구 도보 4분,f_clean_makangs.csv
로단테테라피,마사지,서울특별시 강서구 마곡동 (상세 주소 문의),강서구,서울특별시 강서구,,,False,11160.0,,,,f_clean_makangs.csv
디자인스웨디시,마사지,서울특별시 영등포구 영중로18길 15-1,영등포구,서울특별시 영등포구,37.5211453,126.9068833,True,11190.0,영등포시장역,,영등포시장역 인근,f_clean_makangs.csv
러시아스웨디시,마사지,서울특별시 관악구 신림동 (상세주소 문의),관악구,서울특별시 관악구,37.48453276,126.9302098,False,11210.0,신림역,신림역 8번 출구,신림역 8번 출구 도보 1분,f_clean_makangs.csv
러시안스웨디시,마사지,서울특별시 서초구 서초동 (상세주소 문의),서초구,서울특별시 서초구,37.4785654,127.0078252,False,11220.0,양재역,,양재역 5분 거리,f_clean_makangs.csv
트렌드테라피,마사지,서울특별시 금천구 가산로 33,금천구,서울특별시 금천구,37.4711661,126.8992029,True,11180.0,,,,f_clean_makangs.csv
듀원스웨디시,마사지,서울특별시 강남구 역삼동,강남구,서울특별시 강남구,37.50008596,127.0353349,False,11230.0,역삼역,역삼역 3번 출구,역삼역 3번 출구 2분 거리,f_clean_makangs.csv
스파엔,마사지,서울특별시 강남구 봉은사로30길 73,강남구,서울특별시 강남구,37.502921,127.0371126,True,11230.0,,,역삼동 669-9,f_clean_makangs.csv
VVIP데일리,마사지 1인샵,서울특별시 강남구 논현동 (상세주소 문의),강남구,서울특별시 강남구,37.50758262,127.0343092,False,11230.0,언주역,언주역 4번 출구,언주역 4번 출구 도보 5분,f_clean_makangs.csv
보드레스킨,에스테틱,,,,,,False,,,,,f_clean_makangs.csv
거꾸로가는시간,에스테틱,,,,,,False,,,,,f_clean_makangs.csv
스파온,마사지,서울특별시 서초구 방배로26길 6,서초구,서울특별시 서초구,37.4889522,126.9933621,True,11220.0,내방역,내방역 7번 출구,내방역 7번 출구 도보 2분,f_clean_makangs.csv
연타이앤테라피,마사지,서울특별시 금천구 금하로 632,금천구,서울특별시 금천구,37.4546419,126.9013167,True,11180.0,시흥사거리역,,시흥사거리역 인근,f_clean_makangs.csv
미쁘다왁싱,왁싱,서울특별시 노원구 중계로14길 29 (중계동 84-36) 2층,노원구,서울특별시 노원구,37.6498515,127.0820067,True,11110.0,노원역,노원역 2번 출구,노원역 2번 출구 도보 29분,f_clean_makangs.csv
모카스파,마사지,서울특별시 송파구 방이동 (상세주소 문의),송파구,서울특별시 송파구,37.51712755,127.1124198,False,11240.0,몽촌토성역,몽촌토성역 3번 출구,몽촌토성역 3번 출구 5분 거리,f_clean_makangs.csv
정윤희왁싱,왁싱,서울특별시 노원구 동일로218길 17 (상계동 726-1) 일신상가 3층,노원구,서울특별시 노원구,37.6539147,127.0619142,True,11110.0,노원역,노원역 5번 출구,노원역 5번 출구 도보 2분,f_clean_makangs.csv
듀앤엘,마사지,서울특별시 강남구 영동대로 215,강남구,서울특별시 강남구,37.4980362,127.0685044,True,11230.0,학여울역,학여울역 1번 출구,학여울역 1번 출구 도보 8분,f_clean_makangs.csv
얼짱몸짱왁싱,왁싱,서울특별시 노원구 상계로 64 (상계동 617) 화랑빌딩 5층,노원구,서울특별시 노원구,37.6556813,127.0623264,True,11110.0,노원역,노원역 2번 출구,노원역 2번 출구 도보 1분,f_clean_makangs.csv
히든스웨디시,마사지,서울특별시 강서구 마곡동 (상세주소 문의),강서구,서울특별시 강서구,37.5706297,126.8298909,False,11160.0,발산역,,발산역 도보 2분,f_clean_makangs.csv
유아,마사지 1인샵,서울특별시 강남구 대치동 (상세주소 문의),강남구,서울특별시 강남구,37.50459467,127.0500678,False,11230.0,선릉역,선릉역 1번 출구,선릉역 1번 출구 도보 3분,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 영등포구 신길로 287,영등포구,서울특별시 영등포구,37.5172045,126.9117101,True,11190.0,영등포역,영등포역 5번 출구,영등포역 5번 출구 도보 7분,f_clean_makangs.csv
시에스타,마사지,서울특별시 강남구 강남대로160길 10,강남구,서울특별시 강남구,37.5191415,127.0198075,True,11230.0,신사역,신사역 8번 출구,신사역 8번 출구 3분 거리,f_clean_makangs.csv
수테라피,마사지,,,,,,False,,,,,f_clean_makangs.csv
우유범벅,마사지,서울특별시 강남구 역삼동 (상세 주소 문의),강남구,서울특별시 강남구,37.5000776,127.0385419,False,11230.0,강남역,,강남역 인근,f_clean_makangs.csv
도쿄센슈얼,마사지,서울특별시 강남구 역삼동 (상세주소 문의),강남구,서울특별시 강남구,37.5000776,127.0385419,False,11230.0,강남역,,강남역 인근,f_clean_makangs.csv
버블,마사지,서울특별시 강서구 강서로 391,강서구,서울특별시 강서구,37.5605493,126.83844,True,11160.0,발산역,발산역 2번 출구,발산역 2번 출구 도보 3분,f_clean_makangs.csv
꿀테라피,마사지,서울특별시 서초구 신반포로 329,서초구,서울특별시 서초구,37.51080839999999,127.0194965,True,11220.0,논현역,논현역 7번 출구,논현역 7번 출구 도보 1분,f_clean_makangs.csv
길음굿마사지,마사지,서울특별시 성북구 동소문로 289,성북구,서울특별시 성북구,37.6062929,127.0272173,True,11080.0,길음역,,길음역 도보 3분,f_clean_makangs.csv
로얄스파,마사지,서울특별시 강동구 양재대로 1461,강동구,서울특별시 강동구,37.5408397,127.1405618,True,11250.0,길동역,길동역 1번 출구,길동역 1번 출구 도보 3분,f_clean_makangs.csv
정원,마사지 1인샵,서울특별시 서초구 서초동 (상세주소 문의),서초구,서울특별시 서초구,37.4953331,127.0286295,False,11220.0,강남역,강남역 5번 출구,강남역 5번 출구 도보 5분,f_clean_makangs.csv
헬로스파,마사지,서울특별시 노원구 상계로 32,노원구,서울특별시 노원구,37.662214,127.0705522,True,11110.0,노원역,노원역 8번 출구,"노원역 7,8번 출구 도보 5분",f_clean_makangs.csv
에뜨와,마사지,서울특별시 송파구 마천로 28,송파구,서울특별시 송파구,37.5093539,127.1238818,True,11240.0,방이역,방이역 3번 출구,방이역 3번 출구 도보 5분,f_clean_makangs.csv
로엔테라피,마사지,서울특별시 강남구 역삼동 (상세주소 문의),강남구,서울특별시 강남구,37.49887168,127.0275256,False,11230.0,강남역,강남역 11번 출구,강남역 11번 출구 도보 2분,f_clean_makangs.csv
다이아테라피,마사지,서울특별시 강남구 선릉로152길 25,강남구,서울특별시 강남구,37.5244849,127.0416926,True,11230.0,압구정로데오역,압구정로데오역 4번 출구,압구정로데오역 4번 출구 인근,f_clean_makangs.csv
골드아로마테라피,마사지,,,,,,False,,,,배곧신도시 중심상가 인근,f_clean_makangs.csv
썸,마사지,서울특별시 노원구 상계동 (상세주소 문의),노원구,서울특별시 노원구,37.65380336,127.0605539,False,11110.0,노원역,노원역 6번 출구,노원역 6번 출구 도보 3분,f_clean_makangs.csv
청담테라피,마사지,서울특별시 동대문구 무학로36길 56,동대문구,서울특별시 동대문구,37.577349,127.0336014,True,11060.0,제기동역,제기동역 5번 출구,제기동역 5번 출구 도보 1분,f_clean_makangs.csv
버블버블스웨디시,마사지,서울특별시 강남구 테헤란로 131,강남구,서울특별시 강남구,37.5000863,127.0329015,True,11230.0,,,,f_clean_makangs.csv
퍼플스웨디시,마사지,서울특별시 구로구 디지털로 306,구로구,서울특별시 구로구,37.4859031,126.8972782,True,11170.0,구로디지털단지역,구로디지털단지역 3번 출구,구로디지털단지역 3번 출구 도보 5분,f_clean_makangs.csv
휴7테라피,마사지,서울특별시 마포구 월드컵로3길 27,마포구,서울특별시 마포구,37.5502476,126.9112393,True,11140.0,합정역,합정역 8번 출구,합정역 8번 출구 도보 5분,f_clean_makangs.csv
루루,마사지,서울특별시 강서구 내발산동 (상세주소 문의),강서구,서울특별시 강서구,37.5706297,126.8298909,False,11160.0,발산역,,발산역 인근,f_clean_makangs.csv
설레임스파,마사지,서울특별시 광진구 구의동 (상세주소 문의),광진구,서울특별시 광진구,37.53679672,127.0851163,False,11050.0,구의역,구의역 4번 출구,구의역 4번 출구 도보 1분,f_clean_makangs.csv
마마스파,마사지,서울특별시 강남구 논현로157길 8,강남구,서울특별시 강남구,37.5225032,127.0273982,True,11230.0,압구정역,압구정역 4번 출구,압구정역 4번 출구 도보 5분,f_clean_makangs.csv
페라리스웨디시&아로마,마사지,서울특별시 광진구 아차산로78길 162,광진구,서울특별시 광진구,37.5482549,127.1088096,True,11050.0,광나루역,광나루역 2번 출구,광나루역 2번 출구 도보 10분,f_clean_makangs.csv
왁싱앤유,왁싱,서울특별시 노원구 노해로 509,노원구,서울특별시 노원구,37.65541330000001,127.0645656,True,11110.0,노원역,노원역 1번 출구,노원역 1번 출구 도보 1분,f_clean_makangs.csv
탑시크릿,마사지,서울특별시 강남구 선릉로86길 48,강남구,서울특별시 강남구,37.5040938,127.0536392,True,11230.0,선릉역,선릉역 1번 출구,선릉역 1번 출구 도보 3분,f_clean_makangs.csv
가윤마사지,마사지,서울특별시 강서구 마곡중앙6로 66,강서구,서울특별시 강서구,37.559925,126.8343328,True,11160.0,발산역,발산역 9번 출구,발산역 9번 출구 도보 4분,f_clean_makangs.csv
베스트스웨디시,마사지,서울특별시 마포구 토정로 276,마포구,서울특별시 마포구,37.5419318,126.940314,True,11140.0,마포역,마포역 1번 출구,마포역 1번 출구 도보 3분,f_clean_makangs.csv
써니스웨디시,마사지,서울특별시 마포구 와우산로18길 12,마포구,서울특별시 마포구,37.5506932,126.9237227,True,11140.0,,,홍대 클럽거리 인근,f_clean_makangs.csv
썸스웨디시,마사지,서울특별시 강남구 강남대로62길 13,강남구,서울특별시 강남구,37.4905907,127.0326231,True,11230.0,,,,f_clean_makangs.csv
인스타스파,마사지,서울특별시 송파구 백제고분로7길 28-17,송파구,서울특별시 송파구,37.5099598,127.0823551,True,11240.0,잠실새내역,잠실새내역 4번 출구,잠실새내역 4번 출구 5분 거리,f_clean_makangs.csv
데이지에스테틱,마사지 1인샵,서울특별시 송파구 백제고분로17길 36,송파구,서울특별시 송파구,37.5087115,127.0856694,True,11240.0,잠실새내역,잠실새내역 2번 출구,잠실새내역 2번 출구 도보 6분 거리,f_clean_makangs.csv
청담본점,마사지 케렌시아,서울특별시 강남구 도산대로 412,강남구,서울특별시 강남구,37.5229615,127.0407085,True,11230.0,압구정로데오역,,압구정로데오역 도보 8분,f_clean_makangs.csv
에비앙,마사지,서울특별시 강남구 신사동 (상세주소 문의),강남구,서울특별시 강남구,37.52561781,127.0282651,False,11230.0,압구정역,압구정역 4번 출구,압구정역 4번 출구 인근,f_clean_makangs.csv
차이테라피,마사지,서울특별시 송파구 백제고분로48길 29,송파구,서울특별시 송파구,37.510857,127.1162809,True,11240.0,송파나루역,송파나루역 3번 출구,송파나루역 3번 출구 도보 9분,f_clean_makangs.csv
크림,마사지,서울특별시 강남구 강남대로118길 25,강남구,서울특별시 강남구,37.5070206,127.0253078,True,11230.0,신논현역,신논현역 3번 출구,신논현역 3번 출구 도보 5분,f_clean_makangs.csv
하이엔드스웨디시,마사지,서울특별시 강남구 대치동 (상세주소 문의),강남구,서울특별시 강남구,37.50459467,127.0500678,False,11230.0,선릉역,선릉역 1번 출구,선릉역 1번 출구 도보 2분,f_clean_makangs.csv
휴테라피,마사지 1인샵,서울특별시 광진구 아차산로51길 86,광진구,서울특별시 광진구,37.5407028,127.0853486,True,11050.0,,,,f_clean_makangs.csv
모디스티스파,마사지,서울특별시 강남구 논현로175길 68,강남구,서울특별시 강남구,37.5241075,127.0234405,True,11230.0,압구정역,압구정역 5번 출구,압구정역 5번 출구 도보 8분,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 종로구 종로31가길 23,종로구,서울특별시 종로구,37.5727324,127.0002392,True,11010.0,종로5가역,,종로5가역 인근,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 강북구 덕릉로 99,강북구,서울특별시 강북구,37.6350053,127.0246282,True,11090.0,수유역,,수유역 도보 5분,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 서대문구 이화여대1길 38,서대문구,서울특별시 서대문구,37.5573283,126.9436605,True,11130.0,이대역,이대역 1번 출구,이대역 1번 출구 도보 3분,f_clean_makangs.csv
에르메스,마사지 1인샵,서울특별시 중랑구 망우로 304,중랑구,서울특별시 중랑구,37.5960059,127.0864716,True,11070.0,상봉역,상봉역 2번 출구,상봉역 2번 출구 도보 5분,f_clean_makangs.csv
휴힐링,마사지,서울특별시 강남구 개포로 230,강남구,서울특별시 강남구,37.4786777,127.0479224,True,11230.0,매봉역,매봉역 4번 출구,매봉역 4번 출구 도보 15분,f_clean_makangs.csv
엣지테라피,마사지,,,,,,False,,,,,f_clean_makangs.csv
0.5마카롱스웨디시,마사지 1인샵,서울특별시 강남구 테헤란로4길 6,강남구,서울특별시 강남구,37.4977256,127.0292972,True,11230.0,,,역삼동 825-20,f_clean_makangs.csv
아이콘스웨디시,마사지,서울특별시 서초구 강남대로83길 68,서초구,서울특별시 서초구,37.5045804,127.0204716,True,11220.0,신논현역,신논현역 3번 출구,신논현역 3번 출구 도보 5분,f_clean_makangs.csv
자스민,마사지 1인샵,서울특별시 강남구 대치동 (상세주소 문의),강남구,서울특별시 강남구,37.50459467,127.0500678,False,11230.0,선릉역,선릉역 1번 출구,선릉역 1번 출구 도보 3분﻿,f_clean_makangs.csv
한결왁싱,왁싱 1인샵,서울특별시 강남구 삼성동 54-9,강남구,서울특별시 강남구,37.517992,127.0517634,True,11230.0,청담역,,청담역 도보 3분,f_clean_makangs.csv
미슐랭스웨디시,마사지,서울특별시 강남구 역삼동 (상세주소 문의),강남구,서울특별시 강남구,37.5000776,127.0385419,False,11230.0,강남역,,강남역 인근,f_clean_makangs.csv
숲스웨디시,마사지,서울특별시 성북구 돌곶이로22길 5,성북구,서울특별시 성북구,37.6102293,127.0582162,True,11080.0,돌곶이역,돌곶이역 6번 출구,돌곶이역 6번 출구 도보 1분,f_clean_makangs.csv
시카고스웨디시,마사지,서울특별시 강남구 논현동 (상세주소 문의),강남구,서울특별시 강남구,37.5003324,127.0362649,False,11230.0,역삼역,,역삼역 & 신논현역 인근,f_clean_makangs.csv
고야드스웨디시,마사지,서울특별시 강남구 역삼동 (상세주소 문의),강남구,서울특별시 강남구,37.5000776,127.0385419,False,11230.0,강남역,,강남역 인근,f_clean_makangs.csv
샤인테라피,마사지,서울특별시 구로구 도림천로 446,구로구,서울특별시 구로구,37.4860428,126.8985695,True,11170.0,구로디지털단지역,구로디지털단지역 3번 출구,구로디지털단지역 3번 출구 도보 2분,f_clean_makangs.csv
매니아테라피,마사지,서울특별시 영등포구 영중로10길 28,영등포구,서울특별시 영등포구,37.5186187,126.9083095,True,11190.0,영등포역,영등포역 5번 출구,영등포역 5번 출구 도보 5분,f_clean_makangs.csv
누아테라피,마사지,서울특별시 서대문구 통일로 432-2,서대문구,서울특별시 서대문구,37.5878691,126.9456461,True,11130.0,홍제역,홍제역 2번 출구,홍제역 2번 출구 1분 거리,f_clean_makangs.csv
설포맨,마사지 1인샵,서울특별시 강남구 학동로82길 15,강남구,서울특별시 강남구,37.517992,127.0517634,True,11230.0,,,청담동 5번 출구 도보 2분,f_clean_makangs.csv
바닐라스웨디시,마사지,서울특별시 노원구 상계동 (상세주소 문의),노원구,서울특별시 노원구,37.6543386,127.0626961,False,11110.0,수락산역,,수락산역 도보 2분,f_clean_makangs.csv
수빈,마사지 1인샵,서울특별시 광진구 구의동 (상세주소 문의),광진구,서울특별시 광진구,,,False,11050.0,,,,f_clean_makangs.csv
황제테라피,마사지,서울특별시 서초구 강남대로37길 60,서초구,서울특별시 서초구,37.4847866,127.03019,True,11220.0,양재역,,양재역 도보 4분,f_clean_makangs.csv
은채,마사지 1인샵,서울특별시 서초구 마방로10길 25,서초구,서울특별시 서초구,37.4765898,127.0442929,True,11220.0,,,,f_clean_makangs.csv
몽스웨디시,마사지 1인샵,서울특별시 송파구 방이동 (상세주소 문의),송파구,서울특별시 송파구,37.51712755,127.1124198,False,11240.0,몽촌토성역,몽촌토성역 3번 출구,몽촌토성역 3번 출구 도보 2분,f_clean_makangs.csv
카스탈리아,마사지,서울특별시 강남구 언주로150길 14,강남구,서울특별시 강남구,37.5210154,127.0355075,True,11230.0,,,,f_clean_makangs.csv
사쿠라스웨디시,마사지,서울특별시 영등포구 영등포로 237-1,영등포구,서울특별시 영등포구,37.5196226,126.9078846,True,11190.0,영등포시장역,,영등포시장역 인근,f_clean_makangs.csv
소민,마사지 1인샵,서울특별시 광진구 군자동 (상세주소 문의),광진구,서울특별시 광진구,37.55715154,127.0800946,False,11050.0,군자역,군자역 4번 출구,군자역 4번 출구 도보 2분,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 관악구 신림동5가길 13,관악구,서울특별시 관악구,37.4865118,126.9265488,True,11210.0,신림역,신림역 5번 출구,신림역 5번 출구 도보 6분,f_clean_makangs.csv
당근테라피,마사지,서울특별시 영등포구 영중로10길 18,영등포구,서울특별시 영등포구,37.5187317,126.9079951,True,11190.0,영등포역,영등포역 5번 출구,영등포역 5번 출구 도보 5분,f_clean_makangs.csv
딸기,마사지 1인샵,서울특별시 금천구 가산동 (상세주소 문의),금천구,서울특별시 금천구,37.4729383,126.8812931,False,11180.0,,,한라시그마밸리 기업은행 인근,f_clean_makangs.csv
메이약손마사지(강남점),마사지,서울특별시 강남구 봉은사로4길 32,강남구,서울특별시 강남구,37.5027789,127.0266567,True,11230.0,,,역삼동 813-3,f_clean_makangs.csv
민트스웨디시,마사지,서울특별시 강남구 강남대로154길 11,강남구,서울특별시 강남구,37.5177559,127.0201911,True,11230.0,신사역,신사역 7번 출구,신사역 7번 출구 도보 1분,f_clean_makangs.csv
하트스웨디시,마사지 1인샵,서울특별시 강동구 구천면로24길 11,강동구,서울특별시 강동구,37.5401754,127.1261682,True,11250.0,천호역,천호역 5번 출구,천호역 5번 출구 도보 4분,f_clean_makangs.csv
밀크스웨디시,마사지,서울특별시 광진구 자양동 (상세주소 문의),광진구,서울특별시 광진구,37.54074702,127.0687223,False,11050.0,건대입구역,건대입구역 1번 출구,건대입구역 1번 출구 인근,f_clean_makangs.csv
레몬스웨디시,마사지 1인샵,서울특별시 구로구 도림천로 448,구로구,서울특별시 구로구,37.4856829,126.8990538,True,11170.0,구로디지털단지역,구로디지털단지역 3번 출구,구로디지털단지역 3번 출구 도보 2분,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 중랑구 면목로92나길 10-2,중랑구,서울특별시 중랑구,37.595017,127.0873025,True,11070.0,상봉역,,상봉역 인근,f_clean_makangs.csv
20대사이즈스웨디시,마사지 1인샵,서울특별시 마포구 마포대로 52,마포구,서울특별시 마포구,37.5403424,126.9477305,True,11140.0,마포역,,마포역 도보 1분 거리,f_clean_makangs.csv
티오피스웨디시,마사지,서울특별시 성동구 성수동 (상세주소 문의),성동구,서울특별시 성동구,37.5463387,127.0535209,False,11040.0,뚝섬역,,뚝섬역 도보 3분,f_clean_makangs.csv
엠마오테라피,마사지,서울특별시 영등포구 국회대로72길 11,영등포구,서울특별시 영등포구,37.5299189,126.9208558,True,11190.0,국회의사당역,국회의사당역 1번 출구,국회의사당역 1번 출구 도보 5분,f_clean_makangs.csv
라일락,마사지 1인샵,서울특별시 서초구 서초동 (상세주소 문의),서초구,서울특별시 서초구,37.4953331,127.0286295,False,11220.0,강남역,강남역 5번 출구,강남역 5번 출구 도보 3분,f_clean_makangs.csv
브라운가넷,마사지 1인샵,서울특별시 강남구 역삼동 (상세주소 문의),강남구,서울특별시 강남구,37.508861,127.063149,False,11230.0,선릉역,,선릉역 도보 3분,f_clean_makangs.csv
크리스탈힐링센터,마사지,서울특별시 강남구 개포로 230 개포동 1217-1 영독빌딩 2층,강남구,서울특별시 강남구,37.4786777,127.0479224,True,11230.0,,,,f_clean_makangs.csv
아이스왁싱＆브로우,왁싱,서울특별시 강남구 강남대로62길 11 역삼동 837-23 5층,강남구,서울특별시 강남구,37.4910282,127.0316127,True,11230.0,,,서울특별시 강남구 강남대로62길 11 역삼동 837-23 5층,f_clean_makangs.csv
더벤타이,마사지,서울특별시 강동구 천호대로 1124 강동역 3번 출구 도보 5분,강동구,서울특별시 강동구,37.5343069,127.1361808,True,11250.0,강동역,강동역 3번 출구,서울 강동구 천호대로 1124 강동역 3번 출구 도보 5분,f_clean_makangs.csv
라온타이,마사지,서울특별시 강남구 역삼동 721-3,강남구,서울특별시 강남구,37.5007664,127.0427727,True,11230.0,,,서울특별시 강남구 역삼동 721-3,f_clean_makangs.csv
해피365,마사지,서울특별시 강북구 도봉로 255,강북구,서울특별시 강북구,37.6311499,127.0239038,True,11090.0,,,,f_clean_makangs.csv
타이팰리스,마사지,서울특별시 강남구 언주로93길 30,강남구,서울특별시 강남구,37.5036697,127.0394816,True,11230.0,,,,f_clean_makangs.csv
스파노블,마사지,서울특별시 강남구 테헤란로43길 14,강남구,서울특별시 강남구,37.5042346,127.0439554,True,11230.0,,,,f_clean_makangs.csv
잘풀리는샵,마사지,서울특별시 강남구 강남대로116길 38,강남구,서울특별시 강남구,37.50677719999999,127.0270476,True,11230.0,,,,f_clean_makangs.csv
힐타이,마사지,서울특별시 강북구 도봉로82길 14,강북구,서울특별시 강북구,37.635572,127.0242278,True,11090.0,,,,f_clean_makangs.csv
강남예본수기테라피,마사지,서울특별시 강남구 학동로 223,강남구,서울특별시 강남구,37.51510529999999,127.033487,True,11230.0,,,,f_clean_makangs.csv
메이드테라피,마사지,서울특별시 강남구 삼성로103길 22,강남구,서울특별시 강남구,37.5100798,127.0527544,True,11230.0,,,,f_clean_makangs.csv
오늘스웨디시,마사지,서울특별시 강남구 테헤란로20길 11,강남구,서울특별시 강남구,37.4989837,127.0345354,True,11230.0,,,,f_clean_makangs.csv
황실건전마사지,마사지,서울특별시 강서구 강서로 385,강서구,서울특별시 강서구,37.5601106,126.8382926,True,11160.0,,,,f_clean_makangs.csv
타이하우스,마사지,서울특별시 강북구 도봉로 380 수유역 1번출구 도보 5분,강북구,서울특별시 강북구,37.6406468,127.02892,True,11090.0,수유역,수유역 1번 출구,서울특별시 강북구 도봉로 380 수유역 1번출구 도보 5분,f_clean_makangs.csv
쿤타이,마사지,서울특별시 강북구 한천로 1057,강북구,서울특별시 강북구,37.6410819,127.0249205,True,11090.0,,,,f_clean_makangs.csv
더마사지,마사지,서울특별시 강서구 양천로 351,강서구,서울특별시 강서구,37.5683805,126.8418715,True,11160.0,양천향교역,양천향교역 4번 출구,양천향교역 4번 출구 인근,f_clean_makangs.csv
수힐링명가,마사지,서울특별시 강서구 방화대로 294,강서구,서울특별시 강서구,37.5670135,126.8170661,True,11160.0,,,,f_clean_makangs.csv
승승관리,마사지,서울특별시 광진구 아차산로 291,광진구,서울특별시 광진구,37.5387523,127.0754541,True,11050.0,,,,f_clean_makangs.csv
타이하우스,마사지,서울특별시 광진구 광나루로 392,광진구,서울특별시 광진구,37.547284,127.0731139,True,11050.0,,,,f_clean_makangs.csv
태국전통왓포,마사지,서울특별시 광진구 능동로 271,광진구,서울특별시 광진구,37.5542595,127.0775821,True,11050.0,,,,f_clean_makangs.csv
힐링테라피,마사지,서울특별시 광진구 능동로38길 9,광진구,서울특별시 광진구,37.5577613,127.0804331,True,11050.0,,,,f_clean_makangs.csv
명가테라피,마사지,서울특별시 관악구 남부순환로172길 10 2층 신림역 4번출구 인근,관악구,서울특별시 관악구,37.4833364,126.925196,True,11210.0,신림역,신림역 4번 출구,서울특별시 관악구 남부순환로172길 10 2층 신림역 4번출구 인근,f_clean_makangs.csv
힐링바디풋케어,마사지,서울특별시 구로구 가마산로 225,구로구,서울특별시 구로구,37.4941056,126.8860307,True,11170.0,,,,f_clean_makangs.csv
수아로마,마사지,서울특별시 구로구 오리로 1154-7,구로구,서울특별시 구로구,37.4875869,126.8388101,True,11170.0,,,,f_clean_makangs.csv
바닐라스웨디시,마사지 1인샵,서울특별시 동대문구 신설동 (상세주소 문의),동대문구,서울특별시 동대문구,37.57432175,127.0262345,False,11060.0,신설동역,신설동역 7번 출구,신설동역 7번 출구 인근,f_clean_makangs.csv
웰빙바디풋샵,마사지,서울특별시 동작구 동작대로25길 41,동작구,서울특별시 동작구,37.4853069,126.9802193,True,11200.0,,,,f_clean_makangs.csv
더풋샵,마사지,서울특별시 마포구 토정로 320,마포구,서울특별시 마포구,37.5393653,126.9439386,True,11140.0,,,,f_clean_makangs.csv
테라피포유,마사지,서울특별시 마포구 어울마당로 45-1,마포구,서울특별시 마포구,37.5493277,126.9205269,True,11140.0,,,,f_clean_makangs.csv
쿤타이,마사지,서울특별시 성북구 동소문로 119-1,성북구,서울특별시 성북구,37.5938976,127.017981,True,11080.0,,,,f_clean_makangs.csv
로즈살롱,왁싱,서울특별시 성북구 동소문로 248,성북구,서울특별시 성북구,37.6027723,127.023776,True,11080.0,,,,f_clean_makangs.csv
W스파,마사지,서울특별시 서초구 서초중앙로 95 2층 교대역 14번출구 인근,서초구,서울특별시 서초구,37.49036299999999,127.0139508,True,11220.0,교대역,교대역 14번 출구,서울특별시 서초구 서초중앙로 95 2층 교대역 14번출구 인근,f_clean_makangs.csv
몸사랑,마사지,서울특별시 송파구 동남로18길 29,송파구,서울특별시 송파구,37.4939757,127.1334062,True,11240.0,,,,f_clean_makangs.csv
내몸사랑,마사지,서울특별시 송파구 오금로44길 9,송파구,서울특별시 송파구,37.4965981,127.1356547,True,11240.0,개롱역,개롱역 3번 출구,개롱역 3번 출구 도보 3분,f_clean_makangs.csv
그린테라피,마사지,서울특별시 송파구 백제고분로 115,송파구,서울특별시 송파구,37.50687780000001,127.0799937,True,11240.0,,,,f_clean_makangs.csv
마이타이,마사지,서울특별시 서초구 서초대로73길 54 2층 신논현역 7번출구 3분,서초구,서울특별시 서초구,37.50204430000001,127.0240125,True,11220.0,신논현역,신논현역 7번 출구,서울특별시 서초구 서초대로73길 54 2층 신논현역 7번출구 3분,f_clean_makangs.csv
약손테라피,마사지,서울특별시 송파구 백제고분로41길 8,송파구,서울특별시 송파구,37.5070045,127.1085601,True,11240.0,,,,f_clean_makangs.csv
라마타이,마사지,서울특별시 중랑구 사가정로 401,중랑구,서울특별시 중랑구,37.580732,127.0894072,True,11070.0,,,,f_clean_makangs.csv
로얄타이,마사지,서울특별시 중랑구 망우로32길 13,중랑구,서울특별시 중랑구,37.5933064,127.0767152,True,11070.0,,,,f_clean_makangs.csv
THE해피타이,마사지,서울특별시 중랑구 망우로32길 6,중랑구,서울특별시 중랑구,37.5935568,127.0762921,True,11070.0,,,,f_clean_makangs.csv
더힐스웨디시,마사지,서울특별시 강서구 양천로 360,강서구,서울특별시 강서구,37.5676533,126.8422513,True,11160.0,양천향교역,양천향교역 5번 출구,양천향교역 5번 출구 도보 3분,f_clean_makangs.csv
노블테라피,테라피,서울특별시 양천구 신정동 1031-9 중앙로 262,양천구,서울특별시 양천구,37.5195255,126.8528661,True,11150.0,신정네거리역,신정네거리역 4번출구,신정네거리역 4번출구 도보1분,f_clean_naviya.csv
청담스웨디시,스웨디시,서울특별시 관악구 과천대로 947-2,관악구,서울특별시 관악구,37.4751954,126.9813476,True,11210.0,사당역,사당역 4번출구,사당역 4번출구 바로앞 도보1분,f_clean_naviya.csv
NOW,,서울특별시 마포구 도화동 1-12 새창로 40,마포구,서울특별시 마포구,37.5412415,126.9540505,True,11140.0,공덕역,공덕역 10번출구,공덕역 10번출구 도보2분,f_clean_naviya.csv
